Project,tool,file_old,line_old,file_new,line_new,threshhold,version_altered,date_altered,day,type,subtype,type,subtype
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,879,,962   -   ,0.104166667, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,879,,962   -   ,0.104166667, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,879,,962   -   ,0.104166667, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,885, zlib/inflate.c,967   -   ,0.208333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,885, zlib/inflate.c,967   -   ,0.208333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,886, zlib/inflate.c,968   -   ,0.119047619, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General,,
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,890, zlib/inflate.c,972   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,890, zlib/inflate.c,972   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,890, zlib/inflate.c,972   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,890, zlib/inflate.c,972   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,890, zlib/inflate.c,972   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,891, zlib/inflate.c,973   -   ,0.208333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,891, zlib/inflate.c,973   -   ,0.208333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,902, zlib/inflate.c,984   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,902, zlib/inflate.c,984   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,902, zlib/inflate.c,984   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,902, zlib/inflate.c,984   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,902, zlib/inflate.c,984   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,903, zlib/inflate.c,985   -   ,0.208333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,903, zlib/inflate.c,985   -   ,0.208333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,909, zlib/inflate.c,991   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,909, zlib/inflate.c,991   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,909, zlib/inflate.c,991   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,909, zlib/inflate.c,991   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,909, zlib/inflate.c,991   -   ,0.178571429, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,910, zlib/inflate.c,992   -   ,0.208333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,910, zlib/inflate.c,992   -   ,0.208333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,958,,1055   -   ,0.104166667, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,958,,1055   -   ,0.104166667, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,958,,1055   -   ,0.104166667, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,962, zlib/inflate.c,1059   -   ,0.209302326, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General,,
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,965,,1062   -   ,0.138888889, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,965,,1062   -   ,0.138888889, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,967, zlib/inflate.c,1064   -   ,0.087719298, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,967, zlib/inflate.c,1064   -   ,0.087719298, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,972, zlib/inflate.c,1070   -   ,0.208333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,972, zlib/inflate.c,1070   -   ,0.208333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,981, zlib/inflate.c,1080   -   ,0.217391304, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General,,
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,986, zlib/inflate.c,1086   -   ,0.217391304, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General,,
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,991, zlib/inflate.c,1091   -   ,0.113636364, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General,,
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1003,,1105   -   ,0.1, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1003,,1105   -   ,0.1, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1003,,1105   -   ,0.1, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1007, zlib/inflate.c,1109   -   ,0.15625, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General,,
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1010,,1112   -   ,0.135135135, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1010,,1112   -   ,0.135135135, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1012, zlib/inflate.c,1114   -   ,0.087719298, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1012, zlib/inflate.c,1114   -   ,0.087719298, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1017, zlib/inflate.c,1120   -   ,0.208333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1017, zlib/inflate.c,1120   -   ,0.208333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1018, zlib/inflate.c,1122   -   ,0.217391304, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General,,
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1024, zlib/inflate.c,1128   -   ,0.113636364, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General,,
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1040, zlib/inflate.c,1153   -   ,0.017857143, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General,,
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1052, zlib/inflate.c,1172   -   ,0.2, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1052, zlib/inflate.c,1172   -   ,0.2, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1056, zlib/inflate.c,1176   -   ,0.102040816, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1056, zlib/inflate.c,1176   -   ,0.102040816, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1056, zlib/inflate.c,1176   -   ,0.102040816, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1091,,1211   -   ,0.216216216, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1091,,1211   -   ,0.216216216, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1091,,1211   -   ,0.216216216, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1091,,1211   -   ,0.216216216, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1091,,1211   -   ,0.216216216, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1148, zlib/inflate.c,1269   -   ,0.092307692, 1c4f93b8696e55d52d1dc124d42801f969538d1a 1c4f93b8696e55d52d1dc124d42801f969538d1a,1487983141,1676,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1148, zlib/inflate.c,1269   -   ,0.092307692, 1c4f93b8696e55d52d1dc124d42801f969538d1a 1c4f93b8696e55d52d1dc124d42801f969538d1a,1487983141,1676,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1175,,1321   -   ,0.7, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, Uninitialized Variable,,
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1185,,1331   -   ,0.138888889, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1185,,1331   -   ,0.138888889, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1353, zlib/inflate.c,1490   -   ,0.283333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, Undefined Behavior, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1353, zlib/inflate.c,1490   -   ,0.283333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, Undefined Behavior, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1353, zlib/inflate.c,1490   -   ,0.283333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, Undefined Behavior, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1354, zlib/inflate.c,1491   -   ,0.23943662, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, Undefined Behavior, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1354, zlib/inflate.c,1491   -   ,0.23943662, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, Undefined Behavior, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inflate.c,1354, zlib/inflate.c,1491   -   ,0.23943662, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, Undefined Behavior, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inftrees.c,57,,57   -   ,0.28125, 1c4f93b8696e55d52d1dc124d42801f969538d1a,1487983141,1676,  Code Quality, Uninitialized Variable,,
cmangos/mangos-wotlk, Parasoft, src/zlib/inftrees.c,121, zlib/inftrees.c,121   -   ,0.083333333, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General,,
cmangos/mangos-wotlk, Parasoft, src/zlib/inftrees.c,122, zlib/inftrees.c,122   -   ,0.217391304, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General,,
cmangos/mangos-wotlk, Parasoft, src/zlib/inftrees.c,218,,216   -   ,0.113636364, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inftrees.c,218,,216   -   ,0.113636364, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inftrees.c,238, zlib/inftrees.c,236   -   ,0.128205128, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inftrees.c,238, zlib/inftrees.c,236   -   ,0.128205128, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inftrees.c,299,,295   -   ,0.113636364, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/inftrees.c,299,,295   -   ,0.113636364, b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c b011fe90f20ee35ca8ef3d5a1ffa92ad0259b22c,1478022041,1560,  Code Quality, General, Code Quality, General
cmangos/mangos-wotlk, Parasoft, src/zlib/trees.c,527, zlib/trees.c,523   -   ,0.211538462, 1c4f93b8696e55d52d1dc124d42801f969538d1a 1c4f93b8696e55d52d1dc124d42801f969538d1a 1c4f93b8696e55d52d1dc124d42801f969538d1a,1487983141,1676,  Code Quality, General, Code Quality, General
